"Fecha","IPC.Transporte","IPC_suavizado"
2018-05-01,0.319728463071126,0.266657484014725
2018-06-01,0.245379136096882,0.224838441430383
2018-07-01,0.986101450768968,0.270595795279732
2018-08-01,0.00794356333039236,0.198043980265297
2018-09-01,-0.206173636868709,0.146230256094237
2018-10-01,-0.0430306120010456,0.326453102638381
2018-11-01,-0.0136894847584193,0.162531538319525
2018-12-01,1.88721568348969,0.163608476696922
2019-01-01,-0.811664258263889,0.196081502648137
2019-02-01,-0.200788944981723,0.216669775647831
2019-03-01,0.119334517755028,-0.16005855980118
2019-04-01,0.0892518802400481,-0.00917902465748026
2019-05-01,0.00357400624463753,0.147128974388201
2019-06-01,-0.0572665825453905,0.103618081358675
2019-07-01,0.580751050246683,-0.0120665897524514
2019-08-01,-0.0982199473926015,0.174954820366731
2019-09-01,-0.489171475315584,0.181106277187843
2019-10-01,0.938681056840549,0.464822638583896
2019-11-01,-0.0265092984398305,0.330793602508088
2019-12-01,1.99933285722695,0.441749430812763
2020-01-01,-0.768365127771644,0.249606381131582
2020-02-01,0.0656076662077913,0.481600712716296
2020-03-01,-0.0220341915653562,0.201087694806693
2020-04-01,1.13346235948374,0.356207616889581
2020-05-01,0.596767767678933,0.308215959107579
2020-06-01,0.00723448264279802,0.302508977083901
2020-07-01,-0.174350622702217,0.0665479614788618
2020-08-01,-0.0505691016837467,-0.0625090955961554
2020-09-01,-0.0463427185414568,-0.0484888241914847
2020-10-01,-0.0485175176961531,0.281560897058627
2020-11-01,0.0773358396661518,0.135737444116167
2020-12-01,1.47589798354834,0.180006451885064
2021-01-01,-0.779686366396045,0.179141119144049
2021-02-01,0.175002320303029,0.207875685033801
2021-03-01,-0.0528441814012299,-0.0274263044983901
2021-04-01,0.221008669114911,0.164770427858532
2021-05-01,0.299388035887386,0.244757270765057
2021-06-01,0.181297295388568,0.353402350530445
2021-07-01,0.57493653483565,0.329476893586063
2021-08-01,0.490381217425711,0.447816988786348
2021-09-01,0.101381384393001,0.429803492358776
2021-10-01,0.891088511888814,0.904948566051794
2021-11-01,0.0912298132507035,0.562114397873131
2021-12-01,2.95066190330074,0.489693491817001
2022-01-01,-1.2237896234676,0.547867107777369
2022-02-01,-0.260723145887649,0.751085695614472
2022-03-01,1.18195659169065,0.505952170793278
2022-04-01,1.10732275243622,1.37186662696752
2022-05-01,1.72499427919477,1.94948305792157
2022-06-01,3.10578265740361,1.65759294050552
2022-07-01,2.62735900888258,1.49795520421859
2022-08-01,-0.277493995389571,1.45541491313472
2022-09-01,0.309134071001582,0.868131761916849
2022-10-01,1.5122928237754,0.695827764645008
2022-11-01,0.169366901314258,0.596780047040292
2022-12-01,1.76583902252337,0.543833753933225
2023-01-01,-0.772732583413147,0.201033626354502
2023-02-01,0.0444026054662458,0.254758189498656
2023-03-01,-0.201707814118215,-0.110943324717548
2023-04-01,0.437989717035028,0.0674730419165745
2023-05-01,-0.0626685485576504,0.194816618732647
2023-06-01,0.119349249757466,0.275340131234716
2023-07-01,0.681120489546606,0.269014275491804
2023-08-01,0.200909748392131,0.350693807691246
2023-09-01,0.40636043832047,0.277847471142545
2023-10-01,0.345729112439561,0.525829701808264
2023-11-01,-0.24488243298604,0.428263820190254
2023-12-01,1.9210316428752,0.428686261907554
2024-01-01,-0.286919659697919,0.521523448086663
2024-02-01,0.408472646906969,0.595990265821493
2024-03-01,0.809915043335106,0.233449053241605
2024-04-01,0.127451655688111,0.34080453783537
2024-05-01,0.108325579975758,0.376791655117931
2024-06-01,0.249857763270908,0.182025081269054
2024-07-01,0.588408233319771,NA
2024-08-01,-0.163917825909276,NA
